@id	pmid	ec
LKYNRtr2		
LKYNRtr3		EC:5.1.3.1
BALAPAT1tc2		
BALABETAtc2		
CALAtr		
KYNATEtr		
KYNATEtr2		
3ANTHRNtr		
HKYNRtr		
QULNtr		
2PGtr		
CARNtr		
CHOLPtr		
CYST_Ltr		
DCMPtr		
DHAPtr		
DMGLYtr		
ETHAMPtr		
FUMtr		
G3PCtr		
GLCURtr		
ICITtr		
L2AADPtr		
XANtr		
XMPtr		
XTSNtr		
3PGtr		
UDPGLCURtr		
IMPtr		
GLYC3tr		
NICRNtr		
OROT5Ptr		
EX_2pg[e]		
EX_5hoxindoa[e]		
EX_cala[e]		
EX_cholp[e]		
EX_cyst_L[e]		
EX_dcmp[e]		
EX_dmgly[e]		
EX_ethamp[e]		
EX_g3pc[e]		
EX_glyald[e]		
EX_gudac[e]		
EX_hcys_L[e]		
EX_icit[e]		
EX_kynate[e]		
EX_L2aadp[e]		
EX_Lkynr[e]		
EX_pep[e]		
EX_quln[e]		
EX_xmp[e]		
EX_xtsn[e]		
EX_3pg[e]		
EX_3hanthrn[e]		
EX_udpglcur[e]		
EX_hLkynr[e]		
EX_nicrnt[e]		
EX_orot5p[e]		
EX_glyc3p[e]		
ALAB0AT3tc		
ARACHDFATPtc		
ARGB0AT3tc		
ASNB0AT3tc		
BETBGTtc		
BUTSMCT1		
CRNATBtc		
CYSB0AT3tc		
DHEASABCCte		
DOPAENT4tc		
ESTRAABCtc		
ESTROSABCCte		
ESTRSABCtc		
FOLABCCte		
FOLOAT1tc		
FOLOAT2tc		
FOLOATPtc		
GABABGTtc		
GLNB0AT3tc		
GLUB0AT3tc		
GSNt2r		
H2OGLYAQPt		
ILEB0AT3tc		
LEUB0AT3tc		
LEUKABCtc		
LGNCFATPtc		
METB0AT3tc		
NACSMCTte		
PGLYCABCte		
PHEB0AT3tc		
PHEMEABCte		
PPASMCT1		
PSHSABCtc		
PYRSMCT1		
RETABCtc		
SERB0AT3tc		
SRTNENT4tc		
TCHOLABCtc		
TRPB0AT3tc		
TYRB0AT3tc		
VALB0AT3tc		
RIBFLVte	21854757; 20463145	
ARGSUCte		
ACRNte		
PCRNte		
LNELDCCRNte		
ODECRNte		
STCRNte		
PMTCRNte		
HDCECRNte		
EX_argsuc[e]		
EX_acrn[e]		
EX_pcrn[e]		
EX_lneldccrn[e]		
EX_odecrn[e]		
EX_stcrn[e]		
EX_pmtcrn[e]		
EX_hdcecrn[e]		
PCREATte		
HC00342te		
C08261te		
BGLYte		
biomass_maintenance_Recon3D		
biomass_maintenance_noTrTr_Recon3D		
ALPA_HSx	23026158; 15376627	EC:1.1.1.101
15KPROSTGF2c	21962087	EC:1.1.1.141; EC:1.1.1.196
ADPOHc	21962087	EC:1.1.1.172
PHLAC		EC:1.1.1.28
AND19ONEc	21962087	EC:1.14.14.1
DESAT14_9		EC:1.14.19.1
21HPRGNLONE	21962087	EC:1.14.99.10
3MHISc	21962087	EC:2.1.1.-
HMCRNc	21962087	EC:2.1.3.8
PHACGLYc		EC:2.3.1.13
LCAT10e	22566575	EC:2.3.1.43
LCAT11e	22566575	EC:2.3.1.43
LCAT12e	22566575	EC:2.3.1.43
LCAT13e	22566575	EC:2.3.1.43
LCAT14e	22566575	EC:2.3.1.43
LCAT54e	22566575	EC:2.3.1.43
LCAT55e	22566575	EC:2.3.1.43
LCAT15e	22566575	EC:2.3.1.43
LCAT16e	22566575	EC:2.3.1.43
LCAT17e	22566575	EC:2.3.1.43
LCAT18e	22566575	EC:2.3.1.43
LCAT19e	22566575	EC:2.3.1.43
LCAT20e	22566575	EC:2.3.1.43
LCAT21e	22566575	EC:2.3.1.43
LCAT22e	22566575	EC:2.3.1.43
LCAT23e	22566575	EC:2.3.1.43
LCAT25e	22566575	EC:2.3.1.43
LCAT26e	22566575	EC:2.3.1.43
LCAT27e	22566575	EC:2.3.1.43
LCAT28e	22566575	EC:2.3.1.43
LCAT29e	22566575	EC:2.3.1.43
LCAT2e	22566575	EC:2.3.1.43
LCAT30e	22566575	EC:2.3.1.43
LCAT31e	22566575	EC:2.3.1.43
LCAT32e	22566575	EC:2.3.1.43
LCAT33e	22566575	EC:2.3.1.43
LCAT34e	22566575	EC:2.3.1.43
LCAT35e	22566575	EC:2.3.1.43
LCAT36e	22566575	EC:2.3.1.43
LCAT37e	22566575	EC:2.3.1.43
LCAT38e	22566575	EC:2.3.1.43
LCAT39e	22566575	EC:2.3.1.43
LCAT3e	22566575	EC:2.3.1.43
LCAT40e	22566575	EC:2.3.1.43
LCAT41e	22566575	EC:2.3.1.43
LCAT42e	22566575	EC:2.3.1.43
LCAT43e	22566575	EC:2.3.1.43
LCAT44e	22566575	EC:2.3.1.43
LCAT45e	22566575	EC:2.3.1.43
LCAT56e	22566575	EC:2.3.1.43
LCAT46e	22566575	EC:2.3.1.43
LCAT47e	22566575	EC:2.3.1.43
LCAT48e	22566575	EC:2.3.1.43
LCAT49e	22566575	EC:2.3.1.43
LCAT4e	22566575	EC:2.3.1.43
LCAT50e	22566575	EC:2.3.1.43
LCAT51e	22566575	EC:2.3.1.43
LCAT52e	22566575	EC:2.3.1.43
LCAT53e	22566575	EC:2.3.1.43
LCAT57e	22566575	EC:2.3.1.43
LCAT5e	22566575	EC:2.3.1.43
LCAT6e	22566575	EC:2.3.1.43
LCAT7e	22566575	EC:2.3.1.43
LCAT8e	22566575	EC:2.3.1.43
LCAT9e	22566575	EC:2.3.1.43
SMS1		EC:2.7.8.27
SMS10		EC:2.7.8.27
SMS11		EC:2.7.8.27
SMS12		EC:2.7.8.27
SMS16		EC:2.7.8.27
SMS13		EC:2.7.8.27
SMS14		EC:2.7.8.27
SMS15		EC:2.7.8.27
SMS2		EC:2.7.8.27
SMS3		EC:2.7.8.27
SMS4		EC:2.7.8.27
SMS5		EC:2.7.8.27
SMS6		EC:2.7.8.27
SMS7		EC:2.7.8.27
SMS8		EC:2.7.8.27
SMS9		EC:2.7.8.27
XOLEST183CEH	377822	EC:3.1.1.13
XOLEST182CEH	377822	EC:3.1.1.13
XOLEST181CEH	377822	EC:3.1.1.13
XOLEST205CEH	377822	EC:3.1.1.13
XOLEST204CEH	377822	EC:3.1.1.13
XOLEST226CEH	377822	EC:3.1.1.13
MAGLINL_HSe	11717312	EC:3.1.1.3
MAGOLE_HSe	11717312	EC:3.1.1.3
LPS5e	11717312	EC:3.1.1.3
LPS6e	11717312	EC:3.1.1.3
LPS7e	11717312	EC:3.1.1.3
PCHOLMYR_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLOLE_HSPLA2	19570538; 18220755	EC:3.1.1.4
PEOLE_HSPLA2	8171289	EC:3.1.1.4
PCHOLPALME_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLPALM_HSPLA2	19570538; 18220755	EC:3.1.1.4
PEPALM_HSPLA2	19570538; 18220755	EC:3.1.1.4
PAILPALM_HSPLA2	1464738	EC:3.1.1.4
PCHOLSTE_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOL2LINL_HSPLA2	19570538; 18220755	EC:3.1.1.4
PE2LINL_HSPLA2	8171289	EC:3.1.1.4
PCHOL2OLE_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOL2PALM_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOL2STE_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN15_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLAR_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN183_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN1836_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN19_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN201_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN204_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN205_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN224_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN225_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN2254_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN226_HSPLA2	19570538; 18220755	EC:3.1.1.4
PEAR_HSPLA2	8171289	EC:3.1.1.4
PE203_HSPLA2	8171289	EC:3.1.1.4
PE226_HSPLA2	8171289	EC:3.1.1.4
PE224_HSPLA2	8171289	EC:3.1.1.4
PEDH203_HSPLA2	8171289	EC:3.1.1.4
PEDH12_HSPLA2	8171289	EC:3.1.1.4
PEDH14_HSPLA2	8171289	EC:3.1.1.4
PEDH161_HSPLA2	8171289	EC:3.1.1.4
PEDH13_HSPLA2	8171289	EC:3.1.1.4
PEDH15_HSPLA2	8171289	EC:3.1.1.4
PEDH17_HSPLA2	8171289	EC:3.1.1.4
PCHOLN203_HSPLA2	19570538; 18220755	EC:3.1.1.4
PAILAR_HSPLA2	1464738	EC:3.1.1.4
PCHOLN24_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN261_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN281_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLN28_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLDOC_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLDEIC_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLDET_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLHEP_HSPLA2	19570538; 18220755	EC:3.1.1.4
PCHOLLINL_HSPLA2	19570538; 18220755	EC:3.1.1.4
PELINL_HSPLA2	8171289	EC:3.1.1.4
CE4843HYDc		EC:3.1.2.2
HXCOAc		EC:3.1.2.2
TETDECA511ACc		EC:3.1.2.2
GPDDACHOL	182119; 3829393	EC:3.1.4.2
ACLYSHYc	21962087	EC:3.5.1.17
HMCARNc	21962087	EC:6.3.2.11
METTRANSc	1770796; 3689352; 7848263; 619045	EC:3.1.1.3
METDECARc	100496; 619045	EC:3.1.1.3
3MTPte	3899101; 3085650; 1770796; 3689352	EC:3.1.1.3
EX_3mtp[e]		
ELAIDCRNte		EC:3.1.1.4
GLYC2P3Pc	182119; 3829393	EC:3.1.1.4
LNLCCRNNAt		EC:3.1.1.4
PHLACHt		EC:3.1.1.4
TTDCRNNAt		EC:3.1.1.4
12HPETATP	9831619; 5555776; 23104810	EC:3.1.1.4
15HPETATP	23104810	EC:3.1.1.4
15KPROSTGF2t	11997326	EC:3.1.1.4
21HPRGNLONEt1		EC:3.1.1.4
21HPRGNLONEt2		EC:3.1.1.4
2OXOADPt		EC:3.1.1.4
34HPLte		EC:3.1.1.4
3HMPtd		EC:3.1.1.4
3HPPNOHGLUCte	11375750	EC:3.1.1.4
3HPPPNOHc	11375750	EC:3.1.1.4
3HPPt		EC:3.1.1.4
3MHISt1	2506342	EC:3.1.1.4
3MHISt2	2506342	EC:3.1.1.4
3MHISt3	2506342	EC:3.1.1.4
3MOXTYRt		EC:3.1.1.4
3UIBtd		EC:3.1.1.4
4AABUTNt		EC:3.1.1.4
4TMEABUTNt1		EC:3.1.1.4
4TMEABUTNt2		EC:3.1.1.4
56DTHMt		EC:3.1.1.4
56DTHMtd		EC:3.1.1.4
56DURAt		EC:3.1.1.4
56DURAtd		EC:3.1.1.4
5AOPt	11752223	EC:3.1.1.4
5HPETATP	9831619; 5555776; 23104810	EC:3.1.1.4
5HPETtd		EC:3.1.1.4
7DHCHSTEROLt		EC:3.1.1.4
7DHCHSTEROLtd		EC:3.1.1.4
ABT_Dt		EC:3.1.1.4
ABT_Dt2		EC:3.1.1.4
ABTD1	16435225	EC:3.1.1.4
ACGLUtd		EC:3.1.1.4
ACGLYtc	24816252	EC:3.1.1.4
ACGLYte	24816252	EC:3.1.1.4
ACLYSt		EC:3.1.1.4
ACLYStm		EC:3.1.1.4
ACORNt		EC:3.1.1.4
ACTHRtc	24816252	EC:3.1.1.4
ACTHRte	24816252	EC:3.1.1.4
ADPACtd		EC:3.1.1.4
ADPOHt		EC:3.1.1.4
ALLTNt		EC:3.1.1.4
AMETt	15901349	EC:3.1.1.4
AND19ONEt		EC:3.1.2.2
ARACHETH	19126434	EC:3.1.2.2
BILIVERDt		EC:3.1.2.2
C02356t		EC:3.1.2.2
C02712te	15337171; 21554324	EC:3.1.4.2
C02712tm	15337171; 21554324	EC:3.5.1.17
C03990ATP	19498215	EC:6.3.2.11
C03990t	19498215	
C03990tr		
C03990tx		
C04483t1		
C04483t2	9334206	
C04717ATP	9831619; 5555776; 23104810	
C04717td		
C04805ATP	9831619; 5555776; 23104810	
C04805td		
C05463t1		
C05463t2	9334206	
C05953t	11997326	
C05953tm		
C05953tr		
C05957t	11997326	
C05957td		
C06314t	7810593	
C06315t	7810593	
C06439t	11997326	
C06439tn		
C11695td	15979096; 15930521	
C14768ATP	9831619; 5555776; 23104810	
C14768td		
C14769td1		
C14769td2	9831619; 5555776; 23104810	
EX_C14769[e]		
C14770ATP	23104810	
C14771ATP	9831619; 5555776; 23104810	
C14825ATP	9831619; 5555776; 23104810	
C14825td		
C14826ATP	9831619; 5555776; 23104810	
C14826td		
CE0955te	11997326	
CE0955tr		
CE1243ATP	24653705; 9831619; 5555776; 23104810	
CE1273t1		
CE1273t2	9334206	
CE1297t		
CE1297td		
CE1554t		
CE1556td		
CE2028t		
CE2176t	2095572	
CE2445t	7966417	
CE2516t	24653705; 9831619; 5555776; 23104810	
CE2537ATP	24653705; 9831619; 5555776; 23104810	
CE4843t	24653705; 9831619; 5555776; 23104810	
CE4843td		
CE5304t	11997326	
CE6031t	20649839; 16317684	
CE6247t	7966417	
CE7082ATP	24653705; 9831619; 5555776; 23104810	
CE7083t	7966417	
CE7172ATP	24653705; 9831619; 5555776; 23104810	
CORTSNt	20649839; 16317684	
CORTSNti	20649839; 16317684	
DIDECAETH	19126434	
DIHOLINETH	19126434	
DOCOHEXETHc	19126434	
DOCTETETH	19126434	
DODECANACt	24653705; 9831619; 5555776; 23104810	
DODECANACtd		
ELAIDCRNtd		
EX_12HPET[e]		
EX_15HPET[e]		
EX_15kprostgf2[e]		
EX_21hprgnlone[e]		
EX_2oxoadp[e]		
EX_34hpl[e]		
EX_3hmp[e]		
EX_3hpp[e]		
EX_3hpppnohgluc[e]		
EX_3mhis[e]		
EX_3uib[e]		
EX_4aabutn[e]		
EX_4tmeabutn[e]		
EX_56dthm[e]		
EX_56dura[e]		
EX_5HPET[e]		
EX_7dhchsterol[e]		
EX_acgly[e]		
EX_aclys[e]		
EX_acorn[e]		
EX_acthr_L[e]		
EX_adpac[e]		
EX_adpoh[e]		
EX_amet[e]		
EX_and19one[e]		
EX_aracheth[e]		
EX_biliverd[e]		
EX_C02356[e]		
EX_C02712[e]		
EX_C04717[e]		
EX_C04805[e]		
EX_C05957[e]		
EX_C06314[e]		
EX_C06315[e]		
EX_C11695[e]		
EX_C14768[e]		
EX_C14770[e]		
EX_C14771[e]		
EX_C14825[e]		
EX_C14826[e]		
EX_CE0955[e]		
EX_CE1273[e]		
EX_CE1297[e]		
EX_CE1554[e]		
EX_CE1557[e]		
EX_CE2028[e]		
EX_CE2176[e]		
EX_CE2445[e]		
EX_CE2537[e]		
EX_CE4843[e]		
EX_CE5304[e]		
EX_CE6031[e]		
EX_CE6247[e]		
EX_CE7082[e]		
EX_CE7083[e]		
EX_CE7172[e]		
EX_cortsn[e]		
EX_didecaeth[e]		
EX_diholineth[e]		
EX_docohxeth[e]		
EX_docteteth[e]		
EX_dodecanac[e]		
EX_elaidcrn[e]		
EX_forglu[e]		
EX_HC00900[e]		
EX_hepdeceth[e]		
EX_hexdeceeth[e]		
EX_hexdiac[e]		
EX_hgentis[e]		
EX_hmcarn[e]		
EX_hmcr[e]		
EX_hxcoa[e]		
EX_leuktrB4wcooh[e]		
EX_leuktrB4woh[e]		
EX_lineth[e]		
EX_lnlccrn[e]		
EX_Lpipecol[e]		
EX_lthstrl[e]		
EX_magarachi_hs[e]		
EX_maglinl_hs[e]		
EX_magole_hs[e]		
EX_magpalm_hs[e]		
EX_magste_hs[e]		
EX_mev_R[e]		
EX_mi1p_D[e]		
EX_Nacasp[e]		
EX_nwharg[e]		
EX_oleth[e]		
EX_pailar_hs[e]		
EX_pailpalm_hs[e]		
EX_pailste_hs[e]		
EX_pchol2linl_hs[e]		
EX_pchol2ole_hs[e]		
EX_pchol2palm_hs[e]		
EX_pchol2ste_hs[e]		
EX_pcholar_hs[e]		
EX_pcholdoc_hs[e]		
EX_pcholeic_hs[e]		
EX_pcholet_hs[e]		
EX_pcholhep_hs[e]		
EX_pchollinl_hs[e]		
EX_pcholmyr_hs[e]		
EX_pcholn15_hs[e]		
EX_pcholn183_hs[e]		
EX_pcholn1836_hs[e]		
EX_pcholn19_hs[e]		
EX_pcholn201_hs[e]		
EX_pcholn203_hs[e]		
EX_pcholn204_hs[e]		
EX_pcholn205_hs[e]		
EX_pcholn224_hs[e]		
EX_pcholn225_hs[e]		
EX_pcholn2254_hs[e]		
EX_pcholn226_hs[e]		
EX_pcholn24_hs[e]		
EX_pcholn261_hs[e]		
EX_pcholn28_hs[e]		
EX_pcholn281_hs[e]		
EX_pcholole_hs[e]		
EX_pcholpalm_hs[e]		
EX_pcholpalme_hs[e]		
EX_pcholste_hs[e]		
EX_pcollg5hlys[e]		
EX_pe12_hs[e]		
EX_pe13_hs[e]		
EX_pe14_hs[e]		
EX_pe15_hs[e]		
EX_pe161_hs[e]		
EX_pe17_hs[e]		
EX_pe203_hs[e]		
EX_pe224_hs[e]		
EX_pe226_hs[e]		
EX_pe2linl_hs[e]		
EX_pear_hs[e]		
EX_pedh203_hs[e]		
EX_pelinl_hs[e]		
EX_pendecaeth[e]		
EX_peole_hs[e]		
EX_pepalm_hs[e]		
EX_peste_hs[e]		
EX_pmeth[e]		
EX_saccrp_L[e]		
EX_sebacid[e]		
EX_sphmyln180241_hs[e]		
EX_sphmyln18114_hs[e]		
EX_sphmyln18115_hs[e]		
EX_sphmyln18116_hs[e]		
EX_sphmyln181161_hs[e]		
EX_sphmyln18117_hs[e]		
EX_sphmyln18118_hs[e]		
EX_sphmyln181181_hs[e]		
EX_sphmyln18120_hs[e]		
EX_sphmyln181201_hs[e]		
EX_sphmyln18121_hs[e]		
EX_sphmyln18122_hs[e]		
EX_sphmyln181221_hs[e]		
EX_sphmyln18123_hs[e]		
EX_sphmyln1824_hs[e]		
EX_sphmyln1825_hs[e]		
EX_steeth[e]		
EX_subeac[e]		
EX_tetdeca511ac[e]		
EX_tetdecaeth[e]		
EX_thrnt[e]		
EX_tmlys[e]		
EX_trideceth[e]		
EX_ttdcrn[e]		
EX_txb2[e]		
EX_urcan[e]		
EX_wharachd[e]		
EX_xolest181_hs[e]		
EX_xolest182_hs[e]		
EX_xolest183_hs[e]		
EX_xolest204_hs[e]		
EX_xolest205_hs[e]		
EX_xolest226_hs[e]		
FORGLUt		
GALTt		
GLYACm	24816252	
LYSACm	21962087	
GLYC2Pte		
GLYCLTtd		
HC00319t1	3627105	
HC00319t2	3627105	
HC00900t1	18213522	
HC00900t2	18213522	
HC00900t3	18213522	
HC00900t4	18213522	
HC02149td		
HEPDECETH	19126434	
HEXDECEETH	19126434	
HEXDIACATP	24653705; 9831619; 5555776; 23104810	
HEXDIACtd	10331655; 11478366	
HGENTISt		
HMCARNt	24514908	
HMCRNt		
HPPPNte	15479001; 12663291; 12739169	
HXCOAm		
HXCOAte		
HXCOAtx		
HXCOAx		
IND3ACt		
LCYSTt	4716833	
LEUKTRB4WCOOHt	7966417	
LEUKTRB4WOHt	7966417	
LEUKTRB4WOHtr	7966417	
LNLCCRNtd		
LPIPECOLt	7464982	
LPIPECOLtx	7464982	
LTHSTRLABCt		
LTHSTRLt		
MEV_Rt	3643925	
MI1Pt	8145081	
NACASPt	15836629	
NWHARGtd		
OAAt	10722937	
OLEETH	19126434	
pac		
PCOLLG5HLYStd		
PELINETH	19126434	
PENDECAETH	19126434	
PEPALM	19126434	
PROSTGI2c	21962087	
PSERtr		
SACCRP_Lte		
SACCRP_Ltm		
SEBACIDtd		
STEETH	19126434	
SUBEACtd		
TETDECA511ACt	24653705; 9831619; 5555776; 23104810	
TETDECA511ACtd		
TETDECAETH	19126434	
THRACm	24816252	
THRNTt	10420182	
TMLYStd		
TRIDECETH	19126434	
TXB2c	21962087	
TXB2t	15070098	
URCANt		
WHARACHDt	24653705; 9831619; 5555776; 23104810	
